compoundName	iupacName	cas	kegg	hmdb	pubchem	chebi	foodb	lipidmaps	molecularFormula	molecularWeight	afc_id	original_smiles	inchikey	Canonical_Smiles	contains_sugars	contains_ring_sugars	contains_linear_sugars	number_of_carbons	number_of_nitrogens	number_of_oxygens	number_of_rings	max_number_of_rings	min_number_of_rings	sugar_free_heavy_atom_number	sugar_free_total_atom_number	total_atom_number	bond_count	murko_framework	ertlFunctionalFragments	ertlFunctionalFragmentsPseudoSmiles	alogp	alogp2	amralogp	apol	bpol	eccentricConnectivityIndexDescriptor	fmfDescriptor	fsp3	fragmentComplexityDescriptor	numberSpiroAtoms	lipinskiRuleOf5Failures	xlogp	zagrebIndex	topoPSA	tpsaEfficiency
lipid IVA			C04919		10329124	29056	FDB030982	LMSL01040001	C68H130N2O23P2	1405.7095819871029	AFC001151	CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)(O)O)COC2C(C(C(C(O2)CO)OP(=O)(O)O)OC(=O)CC(CCCCCCCCCCC)O)NC(=O)CC(CCCCCCCCCCC)O)O)OC(=O)CC(CCCCCCCCCCC)O)O	KVJWZTLXIROHIL-UHFFFAOYSA-N	C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])C(=O)N([H])C1([H])C([H])(C([H])(C([H])(C([H])([H])OC2([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O2)OP(=O)(O[H])O[H])OC(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O[H])N([H])C(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O[H])OC1([H])OP(=O)(O[H])O[H])O[H])OC(=O)C([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O[H])O[H]	1	true	false	68	2	23	null	2	2	null	null	null	96	O1CCCCC1OCC2OCCCC2	{*OC(*)=O=2, *C(=O)N(*)*=2, *OP(=O)(O[H])O[H]=1, [H]O[C]=6, *O[C]O*=1, *O[C]OP(=O)(O[H])O[H]=1}	{RO[C]OP(=O)(O[H])O[H]=1, RO[C]OR=1, ROP(=O)(O[H])O[H]=1, RC(=O)N(R)R=2, [H]O[C]=6, ROC(R)=O=2}	12.6737	160.62267169	358.13790000000006	234.26909000000174	177.55691000000067	5300	0.06222222222222222	0.9411764705882353	42146.27	0	5	14.73000000000001	434.0	413.01000000000005	0.293987853019327
strictosamide		23141-25-5	C16724		10345799	80684			C26H30N2O8	498.5260017658885	AFC001152	C=CC1C2CC3C4=C(CCN3C(=O)C2=COC1OC5C(C(C(C(O5)CO)O)O)O)C6=CC=CC=C6N4	LBRPLJCNRZUXLS-UHFFFAOYSA-N	C([H])([H])=C([H])C1([H])C2([H])C([H])([H])C3([H])C4=C(C([H])([H])C([H])([H])N3C(=O)C2=C([H])OC1([H])OC5([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O5)O[H])O[H])O[H])C6=C(C([H])=C([H])C([H])=C6[H])N4[H]	0	false	false	26	2	8	null	15	6	null	null	null	41	O1C=C2CN3CCc4c5ccccc5[nH]c4C3CC2CC1OC6OCCCC6	{[C]=[C]=1, *O[C]O[C]O[C]=[C]C(=O)N(*)*=1, *n(*)*=1, [H]O[C]=4}	{[C]=[C]=1, RN*(R)R=1, [H]O[C]=4, RO[C]O[C]O[C]=[C]C(=O)N(R)R=1}	-1.7004999999999986	2.891700249999995	131.5395	74.37978999999994	42.14221	945	0.42424242424242425	0.5	3781.1	0	0	0.18299999999999994	206.0	140.95000000000002	0.2829183840069497
D-galactosylononitol		75589-40-1		HMDB0033558	10713243	133412	FDB011625		C13H24O11	356.32359895332604	AFC001153	COC1C(C(C(C(C1OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O	RSYNCMYDVZFZBP-UHFFFAOYSA-N	C([H])([H])([H])OC1([H])C([H])(C([H])(C([H])(C([H])(C1([H])OC2([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O2)O[H])O[H])O[H])O[H])O[H])O[H])O[H]	0	false	false	13	0	11	null	2	2	null	null	null	25	O1CCCCC1OC2CCCCC2	{*O*=1, [H]O[C]=8, *O[C]O*=1}	{ROR=1, RO[C]OR=1, [H]O[C]=8}	-4.4026	19.382886759999998	72.9395	47.70503199999997	31.984968000000006	389	0.2708333333333333	1.0	1849.11	0	2	-3.333999999999998	124.0	189.52999999999997	0.5321905182953335
gibberellin A13					10883375	72598	FDB013661		C20H26O7	378.417012028216	AFC001154	CC1(C(CCC2(C1C(C34C2CCC(C3)C(=C)C4)C(=O)O)C(=O)O)O)C(=O)O	UYRCHWLYXIQJKK-UHFFFAOYSA-N	C([H])([H])=C1C([H])([H])C23C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C4(C([H])([H])C([H])([H])C([H])(C(C([H])([H])[H])(C4([H])C3([H])C(=O)O[H])C(=O)O[H])O[H])C(=O)O[H]	0	false	false	20	0	7	null	10	4	null	null	null	30	C1CCC2C(C1)CC34CCC(CCC23)C4	{[C]=[C]=1, *C(=O)O[H]=3, [H]O[C]=1}	{[C]=[C]=1, RC(=O)O[H]=3, [H]O[C]=1}	1.469899999999998	2.160606009999994	92.23480000000002	58.150617999999966	31.297382	364	0.2830188679245283	0.75	2434.07	0	0	1.595000000000001	162.0	132.13	0.3493951135500241
5-dehydroepisterol		23582-83-4	C15780	HMDB0006848	10894570	52972	FDB024117	LMST01030135	C28H44O	396.64940320596753	AFC001155	CC(C)C(=C)CCC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C	ZEPNVCGPJXYABB-UHFFFAOYSA-N	C([H])([H])([H])C([H])(C([H])([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C([H])C([H])=C4C([H])([H])C([H])(C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H])O[H]	0	false	false	28	0	1	null	10	4	null	null	null	32	C=1C=C2C(CCC3CCCC23)C4C1CCCC4	{[C]=[C]=1, [H]O[C]=1, [C]=[C][C]=[C]=1}	{[C]=[C]=1, [H]O[C]=1, [C]=[C][C]=[C]=1}	7.181799999999999	51.578251239999986	125.7918	79.42089199999992	48.10110799999999	696	0.2328767123287671	0.7857142857142857	4964.01	0	1	9.102	164.0	20.23	0.05104213557956566
prolycopene	null	2361-24-2	C15858	HMDB0035776	10918539	62466	FDB014522		C40H56	536.8741180857634	AFC001156	CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C	OAIJSZIZWZSQBC-UHFFFAOYSA-N	C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])=C([H])C(=C([H])C([H])=C([H])C(=C([H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	0	false	false	40	0	0	null	0	0	null	null	null	39	null	{[C]=[C]=2, [C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C]=1}	{[C]=[C]=2, [C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C][C]=[C]=1}	12.761399999999998	162.85332995999997	197.806	107.7404079999999	61.219591999999984	1834	0.0	0.35	7465.0	0	3	14.586000000000004	170.0	0.0	0.0
phosphoribosyl-ATP		1110-99-2	C02739	HMDB0003665	11050836	73200	FDB023212		C15H25N5O20P4	719.276218404032	AFC001157	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=CN(C2=N)C4C(C(C(O4)COP(=O)(O)O)O)O	RKNHJBVBFHDXGR-UHFFFAOYSA-N	C([H])([H])(C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C(C2=N[H])N=C([H])N3C4([H])C([H])(C([H])(C([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])O4)O[H])O[H])O1)O[H])O[H])OP(=O)(O[H])O[H]	0	false	false	15	5	20	null	5	4	null	null	null	47	N1=CN(Cc2ncn(c12)C3OCCC3)C4OCCC4	{*OP(=O)(OP(=O)(OP(=O)(O[H])O[H])O[H])O[H]=1, *O*=2, [H]N=[c]=1, *n(*)*=4, *OP(=O)(O[H])O[H]=1, [H]O[C]=4}	{[H]N=[C*]=1, ROR=2, RN*(R)R=4, ROP(=O)(O[H])O[H]=1, ROP(=O)(OP(=O)(OP(=O)(O[H])O[H])O[H])O[H]=1, [H]O[C]=4}	-7.4556000000000004	55.58597136000001	134.1475	79.12982499999998	79.17817500000002	1542	0.2753623188405797	0.6666666666666666	3292.29	0	4	-7.754	244.0	420.25000000000006	0.5844888267101428
(6E)-8-oxogeranial			C17622		11073781	64239			C10H14O2	166.21733937657973	AFC001158	CC(=CC=O)CCC=C(C)C=O	GRHWFPUCRVCMRY-UHFFFAOYSA-N	C([H])([H])([H])C(=C([H])C([H])=O)C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])=O	0	false	false	10	0	2	null	0	0	null	null	null	11	null	{[C]=[C][C]=O=2}	{[C]=[C][C]=O=2}	2.355999999999999	5.550735999999995	50.99100000000001	28.53910199999998	17.220897999999995	150	0.0	0.4	493.02	0	0	1.327	46.0	34.14	0.20553959963082558
(-)-cuparene					11084908		FDB005922		C15H22	202.3357350359871	AFC001159	CC1=CC=C(C=C1)C2(CCCC2(C)C)C	SLKPBCXNFNIJSV-UHFFFAOYSA-N	C([H])([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])[H]	0	false	false	15	0	0	null	2	2	null	null	null	16	c1ccc(cc1)C2CCCC2	null	null	4.209200000000001	17.717364640000007	69.568	41.06944599999998	24.050553999999995	177	0.2972972972972973	0.6	1234.0	0	1	6.158000000000001	82.0	0.0	0.0
"5,7,22,24(28)-ergostatetraenol"			C05440		11090531	18249		LMST01031015	C28H42O	394.633521698316	AFC001160	CC(C)C(=C)C=CC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C	SQFQJKZSFOZDJY-UHFFFAOYSA-N	C([H])([H])([H])C([H])(C([H])([H])[H])C(=C([H])[H])C([H])=C([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C([H])C([H])=C4C([H])([H])C([H])(C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H])O[H]	0	false	false	28	0	1	null	10	4	null	null	null	32	C=1C=C2C(CCC3CCCC23)C4C1CCCC4	{[H]O[C]=1, [C]=[C][C]=[C]=2}	{[H]O[C]=1, [C]=[C][C]=[C]=2}	6.7372	45.38986384	126.9084	78.08730599999993	45.91469399999999	696	0.23943661971830985	0.7142857142857143	4664.01	0	1	8.984	164.0	20.23	0.05130304588959528
alpha-zingiberene		495-60-3	C09750	HMDB0036164	92776	10115	FDB015017	LMPR0103060002	C15H24	204.35161654363867	AFC001161	CC1=CCC(C=C1)C(C)CCC=C(C)C	KKOXKGNSUHTUBV-UHFFFAOYSA-N	C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])=C([H])C(=C([H])C1([H])[H])C([H])([H])[H])C([H])([H])[H]	0	false	false	15	0	0	null	1	1	null	null	null	15	C=1C=CCCC1	{[C]=[C]=1, [C]=[C][C]=[C]=1}	{[C]=[C]=1, [C]=[C][C]=[C]=1}	5.080799999999998	25.81452863999998	71.622	42.403031999999975	26.236967999999994	225	0.15384615384615385	0.6	1311.0	0	1	6.354000000000003	68.0	0.0	0.0
"4,5-dihydroxy-2,3-pentanedione"			C11838		11170991	29484			C5H8O4	132.11482522482387	AFC001162	CC(=O)C(=O)C(CO)O	UYTRITJAZOPLCZ-UHFFFAOYSA-N	C([H])([H])([H])C(=O)C(=O)C([H])(C([H])([H])O[H])O[H]	0	false	false	5	0	4	null	0	0	null	null	null	8	null	{*C(=O)C(*)=O=1, [H]O[C]=2}	{RC(=O)C(R)=O=1, [H]O[C]=2}	-1.4770999999999999	2.1818244099999995	29.3557	17.342343999999997	10.661655999999997	61	0.0	0.6	184.04	0	0	-1.8070000000000002	36.0	74.60000000000001	0.5649706443537311
(+)-thujopsene		470-40-6	C20724		11401461	61737	FDB005932		C15H24	204.35161654363867	AFC001163	CC1=CCC2(CCCC(C23C1C3)(C)C)C	WXQGPFZDVCRBME-UHFFFAOYSA-N	C([H])([H])([H])C1=C([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C32C([H])([H])C13[H]	0	false	false	15	0	0	null	6	3	null	null	null	17	C1=CC2CC32CCCCC3C1	{[C]=[C]=1}	{[C]=[C]=1}	4.077799999999997	16.628452839999976	65.6209	42.403031999999975	26.236967999999994	150	0.28205128205128205	0.8666666666666667	1471.0	0	1	6.695000000000001	94.0	0.0	0.0
(6E)-8-oxogeraniol			C20223		11412603	64236		LMFA06000130	C10H16O2	168.2332208842313	AFC001164	CC(=CCO)CCC=C(C)C=O	FRKZCCBKUZTFCA-UHFFFAOYSA-N	C([H])([H])([H])C(=C([H])C([H])([H])O[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])=O	0	false	false	10	0	2	null	0	0	null	null	null	11	null	{[C]=[C]=1, [C]=[C][C]=O=1, [H]O[C]=1}	{[C]=[C]=1, [C]=[C][C]=O=1, [H]O[C]=1}	2.0996999999999995	4.408740089999998	51.97389999999999	29.872687999999975	18.449311999999995	150	0.0	0.5	597.02	0	0	1.1500000000000004	46.0	37.3	0.22187189363749468
9-ribosyl-trans-zeatin 5'-monophosphate			C16430		11561034	71719	FDB031216		C15H22N5O8P	431.3382521217223	AFC001165	CC(=CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)CO	IRILMCCKFANGJQ-UHFFFAOYSA-N	C([H])([H])([H])C(=C([H])C([H])([H])N([H])C1=NC([H])=NC2=C1N=C([H])N2C3([H])C([H])(C([H])(C([H])(C([H])([H])OP(=O)(O[H])O[H])O3)O[H])O[H])C([H])([H])O[H]	0	false	false	15	5	8	null	4	3	null	null	null	31	n1cnc2c(ncn2C3OCCC3)c1	{[C]=[C]=1, *N(*)[H]=1, *O*=1, *n(*)*=4, *OP(=O)(O[H])O[H]=1, [H]O[C]=3}	{[C]=[C]=1, ROR=1, RN*(R)R=4, ROP(=O)(O[H])O[H]=1, RN(R)[H]=1, [H]O[C]=3}	-3.0051999999999985	9.031227039999992	99.9154	56.61544599999997	42.92055399999999	723	0.27450980392156865	0.5333333333333333	1997.14	0	2	-3.82	152.0	198.83999999999997	0.4612166533578278
chlorophyll b		519-62-0	C05307	HMDB0031146	11593175	27888	FDB003158		[C55H70N4O6]2-	883.1695694847045	AFC001166	CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5C(C(C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C(C4=O)C(=O)OC)C)C=O.[Mg+2]	VQSZPIQKMYIYMH-UHFFFAOYSA-M	C([H])([H])=C([H])C1=C2C([H])=C3C(=C(C([H])([H])C([H])([H])[H])C(=N3)C([H])=C4C(=C5C(=C(C([H])(C5=O)C(=O)OC([H])([H])[H])C6=NC(=C([H])C(=C1C([H])([H])[H])[N-]2)C([H])(C([H])([H])[H])C6([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[N-]4)C([H])([H])[H])C([H])=O	0	false	false	55	4	6	null	33	6	null	null	null	70	n1c2C=Cc1cc3cc4c([nH]3)c(c5nc(cc6ccc(c2)[nH]6)CC5)CC4	{[C]=[C]=2, *C(*)=O=1, *OC(*)=O=2, *n(*)*=4, [C]=[C][C]=O=1}	{[C]=[C]=2, RN*(R)R=4, RC(R)=O=1, [C]=[C][C]=O=1, ROC(R)=O=2}	10.674500000000002	113.94495025000003	263.6475	152.68751000000054	89.46849000000014	3364	0.1925925925925926	0.5272727272727272	15440.1	0	3	10.707000000000004	340.0	111.46000000000001	0.1262960563453047
galactinol		3687-64-7	C01235	HMDB0005826	11727586	17505	FDB001147		C12H22O11	342.2969815488865	AFC001167	C(C1C(C(C(C(O1)OC2C(C(C(C(C2O)O)O)O)O)O)O)O)O	VCWMRQDBPZKXKG-UHFFFAOYSA-N	C([H])([H])(C1([H])C([H])(C([H])(C([H])(C([H])(O1)OC2([H])C([H])(C([H])(C([H])(C([H])(C2([H])O[H])O[H])O[H])O[H])O[H])O[H])O[H])O[H])O[H]	0	false	false	12	0	11	null	2	2	null	null	null	24	O1CCCCC1OC2CCCCC2	{[H]O[C]=9, *O[C]O*=1}	{RO[C]OR=1, [H]O[C]=9}	-4.811100000000001	23.146683210000006	68.1883	44.611445999999965	27.882554000000006	372	0.28888888888888886	1.0	1610.11	0	2	-3.4239999999999977	120.0	200.52999999999997	0.5861458570078084
"(E,Z)-2,4-heptadienal"		4313-02-4		HMDB0061891	11788274		FDB008347	LMFA06000126	C7H10O	110.15396374334334	AFC001168	CCC=CC=CC=O	SATICYYAWWYRAM-UHFFFAOYSA-N	C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=O	0	false	false	7	0	1	null	0	0	null	null	null	7	null	{[C]=[C][C]=[C][C]=O=1}	{[C]=[C][C]=[C][C]=O=1}	1.8414000000000001	3.3907539600000005	37.034200000000006	19.78992999999999	11.890069999999998	74	0.0	0.2857142857142857	233.01	0	0	1.975	26.0	17.07	0.15507866980389562
L-methionine-(R)-S-oxide				HMDB0002005	11862103	58773	FDB022789		C5H11NO3S	165.21203075880578	AFC001169	CS(=O)CCC(C(=O)[O-])[NH3+]	QEFRNWWLZKMPFJ-UHFFFAOYSA-N	C([H])([H])([H])S(=O)C([H])([H])C([H])([H])C([H])(C(=O)[O-])[N+]([H])([H])[H]	0	false	false	5	1	3	null	0	0	null	null	null	9	null	{*C(=O)O[H]=1, *S(*)=O=1, [H][N]([H])([H])[C]=1}	{RS(R)=O=1, RC(=O)O[H]=1, [H][N]([H])([H])[C]=1}	-3.0676	9.41016976	35.1789	22.540722999999982	16.999276999999996	85	0.0	0.8	310.05	0	0	-1.663	40.0	104.05	0.6304304409791489
L-methionine-(S)-S-oxide				HMDB0002005	11869257	58772	FDB022789		C5H11NO3S	165.21203075880578	AFC001170	CS(=O)CCC(C(=O)[O-])[NH3+]	QEFRNWWLZKMPFJ-UHFFFAOYSA-N	C([H])([H])([H])S(=O)C([H])([H])C([H])([H])C([H])(C(=O)[O-])[N+]([H])([H])[H]	0	false	false	5	1	3	null	0	0	null	null	null	9	null	{*C(=O)O[H]=1, *S(*)=O=1, [H][N]([H])([H])[C]=1}	{RS(R)=O=1, RC(=O)O[H]=1, [H][N]([H])([H])[C]=1}	-3.0676	9.41016976	35.1789	22.540722999999982	16.999276999999996	85	0.0	0.8	310.05	0	0	-1.663	40.0	104.05	0.6304304409791489
isomultiflorenol		24462-48-4	C19801	HMDB0036758	11876210	62262	FDB015698		C30H50O	426.7185195224982	AFC001171	CC1(CCC2(CCC3(C4=C(CCC3(C2C1)C)C5(CCC(C(C5CC4)(C)C)O)C)C)C)C	MCSMMGJCXCBSKD-UHFFFAOYSA-N	C([H])([H])([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C3(C([H])([H])[H])C4=C(C([H])([H])C([H])([H])C3(C([H])([H])[H])C2([H])C1([H])[H])C5(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C5([H])C([H])([H])C4([H])[H])O[H]	0	false	false	30	0	1	null	14	5	null	null	null	35	C12=C(CCC3CCCCC13)C4CCC5CCCCC5C4CC2	{[C]=[C]=1, [H]O[C]=1}	{[C]=[C]=1, [H]O[C]=1}	7.498299999999996	56.22450288999994	131.6403	86.94164999999991	54.66034999999999	631	0.2716049382716049	0.9333333333333333	6295.01	0	1	10.801000000000005	194.0	20.23	0.04744525409757778
alpha-D-glucuronate		6556-12-3	C00191		11882235	42717			[C6H9O7]-	193.13171665814582	AFC001172	C1(C(C(OC(C1O)O)C(=O)[O-])O)O	AEMOLEFTQBMNLQ-UHFFFAOYSA-M	C1([H])(C([H])(C([H])(C(=O)[O-])OC([H])(C1([H])O[H])O[H])O[H])O[H]	0	false	false	6	0	7	null	1	1	null	null	null	13	O1CCCCC1	{*C(=O)O[H]=1, [H]O[C]=3, *O[C]O[H]=1}	{RO[C]O[H]=1, RC(=O)O[H]=1, [H]O[C]=3}	-2.9823000000000004	8.894113290000002	33.588100000000004	22.175136999999985	13.670862999999997	119	0.2727272727272727	0.8333333333333334	328.07	0	0	-2.450000000000001	64.0	130.28	0.6749041175671383
alpha-D-galacturonate		685-73-4	C00333	HMDB0002545	11883891	68837	FDB001161		[C6H9O7]-	193.13171665814582	AFC001173	C1(C(C(OC(C1O)O)C(=O)[O-])O)O	AEMOLEFTQBMNLQ-UHFFFAOYSA-M	C1([H])(C([H])(C([H])(C(=O)[O-])OC([H])(C1([H])O[H])O[H])O[H])O[H]	0	false	false	6	0	7	null	1	1	null	null	null	13	O1CCCCC1	{*C(=O)O[H]=1, [H]O[C]=3, *O[C]O[H]=1}	{RO[C]O[H]=1, RC(=O)O[H]=1, [H]O[C]=3}	-2.9823000000000004	8.894113290000002	33.588100000000004	22.175136999999985	13.670862999999997	119	0.2727272727272727	0.8333333333333334	328.07	0	0	-2.450000000000001	64.0	130.28	0.6749041175671383
picroside II		39012-20-9			11944602				C23H28O13	512.461530791648	AFC001174	COC1=C(C=CC(=C1)C(=O)OC2C3C=COC(C3C4(C2O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O	AKNILCMFRRDTEY-UHFFFAOYSA-N	C([H])([H])([H])OC1=C([H])C(=C([H])C([H])=C1O[H])C(=O)OC2([H])C3([H])C([H])=C([H])OC([H])(C3([H])C4(C([H])([H])O[H])C2([H])O4)OC5([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O5)O[H])O[H])O[H]	0	false	false	23	0	13	null	8	5	null	null	null	40	O1C=CC2C(OCc3ccccc3)C4OC4C2C1OC5OCCCC5	{*OC(*)=O=1, *O*=1, [H]O[c]=1, *O[C]O[C]O[C]=[C]=1, [H]O[C]=5, [C]1[C]O1=1}	{[H]O[C*]=1, ROR=1, RO[C]O[C]O[C]=[C]=1, [H]O[C]=5, [C]1[C]O1=1, ROC(R)=O=1}	-3.251599999999998	10.572902559999987	118.90309999999997	69.57620399999995	43.063795999999996	953	0.390625	0.6086956521739131	3364.13	0	3	-1.6470000000000005	202.0	197.13	0.38490451775363266
3-hexaprenyl-4-hydroxybenzoate		65848-03-5	C13425	HMDB0006816	11954011	31116	FDB030426	LMPR02010045	C37H54O3	546.8242436704561	AFC001175	CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C=CC(=C1)C(=O)O)O)C)C)C)C)C)C	LKMQQQABIGIHGL-UHFFFAOYSA-N	C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1O[H])C(=O)O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	0	false	false	37	0	3	null	1	1	null	null	null	40	c1ccccc1	{[C]=[C]=6, [H]O[c]=1, *C(=O)O[H]=1}	{[C]=[C]=6, [H]O[C*]=1, RC(=O)O[H]=1}	11.354699999999998	128.92921208999994	181.0571	103.53282199999991	59.991177999999984	1738	0.06382978723404255	0.4864864864864865	7276.03	0	3	11.001000000000001	180.0	57.53	0.10528775963375572
precorrin-1			C15527		11954200	52469	FDB031127		C41H46N4O16	850.8227381135476	AFC001176	CC1(C(C2=NC1=CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(C2)N5)CC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O)CCC(=O)O)CC(=O)O	CJLVUWULFKHGFB-UHFFFAOYSA-N	C([H])([H])([H])C1(C([H])([H])C(=O)O[H])C([H])(C([H])([H])C([H])([H])C(=O)O[H])C2=NC1=C([H])C3=C(C([H])([H])C(=O)O[H])C(=C(C([H])([H])C4=C(C([H])([H])C([H])([H])C(=O)O[H])C(=C(C([H])([H])C5=C(C([H])([H])C([H])([H])C(=O)O[H])C(=C(C2([H])[H])N5[H])C([H])([H])C(=O)O[H])N4[H])C([H])([H])C(=O)O[H])N3[H])C([H])([H])C([H])([H])C(=O)O[H]	0	false	false	41	4	16	null	20	5	null	null	null	65	N=1C2=Cc3ccc([nH]3)Cc4ccc([nH]4)Cc5ccc([nH]5)CC1CC2	{*C(=O)O[H]=8, *n(*)*=3, [C]=[C]N=[C]=1}	{RN*(R)R=3, RC(=O)O[H]=8, [C]=[C]N=[C]=1}	-1.9215000000000044	3.692162250000017	215.28279999999998	120.06447799999998	61.251522	1731	0.22429906542056074	0.43902439024390244	8661.2	0	4	-2.235000000000001	320.0	346.84999999999997	0.40791922810247694
ent-kaurene		562-28-7	C06090	HMDB0035394	11966109	15415	FDB030848	LMPR0104130002	C20H32	272.46882205818486	AFC001177	CC1(CCCC2(C1CCC34C2CCC(C3)C(=C)C4)C)C	ONVABDHFQKWOSV-UHFFFAOYSA-N	C([H])([H])=C1C([H])([H])C23C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C1([H])C2([H])[H]	0	false	false	20	0	0	null	10	4	null	null	null	23	C1CCC2C(C1)CCC34CCC(CCC23)C4	{[C]=[C]=1}	{[C]=[C]=1}	5.632299999999996	31.72280328999996	85.6464	56.53737599999996	34.982623999999994	278	0.3076923076923077	0.9	2645.0	0	1	9.123000000000001	124.0	0.0	0.0
